corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00127158,씨아이테크,004920,Y,[첨부추가]타법인주식및출자증권취득결정              ,20251029800713,씨아이테크,20251029,유
00231105,동성화인텍,033500,K,기타시장안내              (상장적격성 실질심사 관련 안내),20251029901111,코스닥시장본부,20251029,코정
00231105,동성화인텍,033500,K,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)),20251029901112,코스닥시장본부,20251029,코
00231105,동성화인텍,033500,K,회계처리기준위반행위로인한증권선물위원회의검찰고발등              ,20251029901110,동성화인텍,20251029,코정
00231105,동성화인텍,033500,K,주권매매거래정지              (풍문 또는 보도 관련),20251029900854,코스닥시장본부,20251029,코
00231105,동성화인텍,033500,K,조회공시요구(풍문또는보도)              (회계처리기준 위반),20251029900868,코스닥시장본부,20251029,코
00148610,한화투자증권,003530,Y,증권발행실적보고서,20251029000408,한화투자증권,20251029,
01386916,SK아이이테크놀로지,361610,Y,유상증자결정(종속회사의주요경영사항)              ,20251029800758,SK아이이테크놀로지,20251029,유
00808068,앤로보틱스,138360,K,주요사항보고서(전환사채권발행결정),20251029000407,앤로보틱스,20251029,
00808068,앤로보틱스,138360,K,주요사항보고서(유상증자결정),20251029000402,앤로보틱스,20251029,
00808068,앤로보틱스,138360,K,주요사항보고서(유상증자결정),20251029000404,앤로보틱스,20251029,정
00128980,삼호개발,010960,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251029800759,삼호개발,20251029,유정
00808068,앤로보틱스,138360,K,임원ㆍ주요주주특정증권등거래계획보고서,20251029000406,씨아이테크,20251029,철
00353610,이니텍,053350,K,증권발행결과(자율공시)              ,20251029900766,이니텍,20251029,코
00118521,진원생명과학,011000,Y,주요사항보고서(전환사채권발행결정),20251029000399,진원생명과학,20251029,
00612294,피엔티,137400,K,[기재정정]단일판매ㆍ공급계약체결              ,20251029900692,피엔티,20251029,코정
00133335,성창기업지주,000180,Y,최대주주등소유주식변동신고서              ,20251029800764,성창기업지주,20251029,유
01596425,SK스퀘어,402340,Y,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20251029800754,SK스퀘어,20251029,유
00684802,에이플러스에셋,244920,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251029000401,주명국,20251029,
01596425,SK스퀘어,402340,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20251029800734,SK스퀘어,20251029,유
01061497,FSN,214270,K,회사합병결정(종속회사의주요경영사항)              ,20251029900760,FSN,20251029,코정
00983040,한진칼,180640,Y,[발행조건확정]증권신고서(채무증권),20251029000400,한진칼,20251029,
01596425,SK스퀘어,402340,Y,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20251029800739,SK스퀘어,20251029,유
00391197,하이퍼코퍼레이션,065650,K,주주명부폐쇄기간또는기준일설정              ,20251029900755,하이퍼코퍼레이션,20251029,코정
00231044,우리기술,032820,K,[기재정정]단일판매ㆍ공급계약체결              ,20251029900740,우리기술,20251029,코
00391197,하이퍼코퍼레이션,065650,K,주요사항보고서(회사합병결정),20251029000395,하이퍼코퍼레이션,20251029,정
00103510,인지컨트롤스,023800,Y,[기재정정]기타경영사항(자율공시)              ,20251029800752,인지컨트롤스,20251029,유
00120906,에스아이리소스,065420,K,주요사항보고서(유상증자결정),20251029000385,에스아이리소스,20251029,정
01409022,페니트리움바이오,187660,K,임원ㆍ주요주주특정증권등소유상황보고서,20251029000397,박차석,20251029,
00137915,엠엑스로보틱스,007820,K,[기재정정]단일판매ㆍ공급계약체결              ,20251029900707,엠엑스로보틱스,20251029,코정
01160512,헝셩그룹,900270,K,전환가액의조정              (제3회차),20251029900699,헝셩그룹,20251029,코
00353610,이니텍,053350,K,[기재정정]주요사항보고서(유상증자결정),20251029000390,이니텍,20251029,정
00164779,SK하이닉스,000660,Y,주요사항보고서(자기주식처분결정),20251029000378,SK하이닉스,20251029,
00115612,동부건설,005960,Y,단일판매ㆍ공급계약체결              ,20251029800735,동부건설,20251029,유
01386916,SK아이이테크놀로지,361610,Y,타법인주식및출자증권취득결정              ,20251029800726,SK아이이테크놀로지,20251029,유
00317487,티에스넥스젠,043220,K,불성실공시법인지정              (공시번복),20251029900743,코스닥시장본부,20251029,코
00543107,오킨스전자,080580,K,주식등의대량보유상황보고서(일반),20251029000392,전진국,20251029,
00149804,디와이에이,002880,Y,전환청구권ㆍ신주인수권ㆍ교환청구권행사              ,20251029800744,디와이에이,20251029,유
00130383,서부T&D,006730,K,[기재정정]주식등의대량보유상황보고서(일반),20251029000382,엠와이에이치,20251029,
01693922,지슨,446840,K,임시주주총회결과              ,20251029900732,지슨,20251029,코
00164779,SK하이닉스,000660,Y,현금ㆍ현물배당결정              ,20251029800738,SK하이닉스,20251029,유
00164636,HDC,012630,Y,결산실적공시예고(안내공시)              ,20251029800737,HDC,20251029,유
00164779,SK하이닉스,000660,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20251029800733,SK하이닉스,20251029,유
00149655,삼성물산,028260,Y,중대재해발생              ,20251029800723,삼성물산,20251029,유
00632793,전진바이오팜,110020,K,소송등의판결ㆍ결정              (주주총회개최금지등 가처분-취하),20251029900698,전진바이오팜,20251029,코
00838500,엘브이엠씨,900140,Y,주요사항보고서(전환사채권발행결정),20251029000370,엘브이엠씨,20251029,정
00563518,비나텍,126340,K,교환청구권행사              ,20251029900729,비나텍,20251029,코
00991191,앱클론,174900,K,[기재정정]단일판매ㆍ공급계약체결              ,20251029900721,앱클론,20251029,코
00138747,아세아텍,050860,K,주식등의대량보유상황보고서(일반),20251029000377,김신길,20251029,
00140177,GS리테일,007070,Y,결산실적공시예고(안내공시)              ,20251029800724,GS리테일,20251029,유
01026616,지구홀딩스,221800,K,주요사항보고서(타법인주식및출자증권양수결정),20251029000355,지구홀딩스,20251029,
01026616,지구홀딩스,221800,K,주요사항보고서(유상증자결정),20251029000346,지구홀딩스,20251029,정
00102858,고려아연,010130,Y,소송등의판결ㆍ결정              ,20251029800715,고려아연,20251029,유
00587925,모아라이프플러스,142760,K,[기재정정]주요사항보고서(자기전환사채매도결정),20251029000353,모아라이프플러스,20251029,정
00164724,현대엘리베이터,017800,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251029000373,현대홀딩스컴퍼니,20251029,
00148610,한화투자증권,003530,Y,투자설명서(일괄신고),20251029000371,한화투자증권,20251029,
00296290,키움증권,039490,Y,투자설명서(일괄신고),20251029000369,키움증권,20251029,
00201432,비츠로시스,054220,K,[기재정정]전환사채(해외전환사채포함)발행후만기전사채취득              (제15회차),20251029900683,비츠로시스,20251029,코
00115287,동방,004140,Y,최대주주등소유주식변동신고서              ,20251029800714,동방,20251029,유
01228515,앱튼,270520,K,[기재정정]타법인주식및출자증권취득결정(자율공시)              ,20251029900677,앱튼,20251029,코
00164724,현대엘리베이터,017800,Y,최대주주등소유주식변동신고서              ,20251029800711,현대엘리베이터,20251029,유
00200910,아이즈비전,031310,K,임원ㆍ주요주주특정증권등거래계획보고서,20251029000366,파워넷,20251029,
00168331,온타이드,005320,Y,[기재정정]임시주주총회결과              ,20251029800685,온타이드,20251029,유
00583026,멤레이비티,072770,K,전환가액의조정              (제12회차),20251029900701,멤레이비티,20251029,코
00164724,현대엘리베이터,017800,Y,주식등의대량보유상황보고서(일반),20251029000365,현대홀딩스컴퍼니,20251029,
